110, 112, 117, 130, 139, 141, 143, 146, 144, 137, 131, 130, 129, 126, 119, 113, 109, 108, 112, 117
115, 121, 125, 130, 138, 147, 151, 160, 159, 154, 149, 142, 137, 134, 132, 126, 120, 116, 119, 127
118, 128, 139, 144, 149, 152, 159, 167, 169, 167, 162, 157, 153, 150, 147, 144, 136, 130, 131, 137
127, 132, 141, 154, 166, 169, 171, 177, 180, 182, 174, 171, 170, 167, 164, 158, 150, 147, 144, 146
142, 146, 150, 158, 171, 185, 191, 191, 195, 197, 191, 188, 188, 183, 178, 172, 165, 163, 163, 162
156, 168, 176, 181, 184, 192, 205, 209, 208, 210, 209, 208, 207, 202, 196, 191, 191, 192, 191, 184
167, 182, 199, 210, 216, 215, 222, 227, 223, 222, 221, 209, 215, 222, 213, 177, 184, 207, 203, 195
171, 183, 198, 214, 226, 231, 235, 231, 229, 230, 196, 156, 170, 204, 200, 160, 147, 151, 179, 188
166, 180, 185, 198, 210, 221, 227, 228, 231, 193, 159, 167, 183, 194, 198, 205, 174, 140, 123, 161
153, 168, 182, 193, 199, 208, 217, 225, 212, 158, 166, 193, 235, 236, 237, 246, 227, 162, 120, 103
139, 154, 170, 184, 192, 200, 205, 215, 169, 160, 175, 229, 251, 254, 254, 250, 239, 169, 126, 102
108, 132, 154, 168, 177, 188, 194, 179, 136, 157, 173, 209, 244, 251, 251, 241, 201, 152, 126, 104
86,  94, 111, 142, 165, 176, 179, 132, 121, 139, 153, 169, 192, 211, 222, 191, 173, 164, 145, 108
89,  89,  83,  92, 119, 146, 145, 105, 105, 111, 148, 184, 198, 199, 186, 201, 210, 196, 184, 147
114, 111, 106,  99,  94, 104, 111,  98,  91, 126, 171, 177, 183, 194, 196, 194, 182, 164, 149, 137
158, 137, 128, 124, 120, 114,  99,  92,  83, 123, 147, 151, 150, 148, 152, 154, 140, 132, 139, 135
160, 140, 114, 117, 124, 125,  92,  76,  65, 117, 134, 132, 136, 139, 141, 142, 154, 161, 162, 166
149, 150, 121,  95, 103, 104,  78,  70,  55, 123, 149, 139, 131, 124, 124, 127, 141, 157, 169, 194
109, 126, 135, 105,  85,  76,  71,  65,  49,  89, 119, 130, 141, 140, 133, 132, 132, 127, 123, 127
73,  86,  99, 110, 108,  84,  64,  58,  43,  78, 110, 123, 137, 149, 157, 156, 145, 133, 141, 146
