180, 187, 168, 163, 160, 144, 139, 141, 148, 151, 146, 143, 154, 184, 213, 220, 220, 220, 210, 201
223, 213, 199, 195, 186, 182, 184, 167, 169, 174, 166, 174, 186, 209, 223, 221, 222, 223, 210, 203
226, 224, 225, 216, 220, 225, 230, 219, 213, 216, 218, 224, 228, 230, 232, 227, 218, 214, 210, 204
232, 231, 235, 239, 247, 248, 244, 246, 241, 238, 241, 243, 239, 234, 236, 230, 223, 216, 209, 199
239, 243, 247, 250, 251, 251, 251, 249, 245, 241, 240, 240, 233, 231, 236, 233, 228, 218, 204, 191
231, 237, 244, 248, 249, 248, 248, 247, 245, 243, 239, 234, 228, 228, 231, 230, 228, 216, 190, 188
223, 232, 237, 240, 246, 244, 240, 231, 219, 214, 221, 231, 230, 231, 230, 227, 225, 222, 210, 206
223, 233, 239, 237, 225, 204, 185, 175, 169, 164, 165, 198, 220, 242, 236, 227, 223, 224, 221, 215
231, 236, 224, 199, 184, 179, 178, 179, 175, 172, 136, 197, 239, 237, 231, 229, 226, 221, 217, 213
221, 204, 183, 175, 171, 161, 158, 157, 150, 137,  96, 183, 222, 225, 228, 230, 229, 227, 217, 211
180, 163, 150, 140, 136, 121,  98,  72,  76, 129,  91, 120, 172, 195, 207, 214, 221, 228, 228, 216
138, 133, 140, 141, 103,  50,  23,  55, 162, 158,  91, 115, 143, 173, 189, 193, 199, 200, 212, 223
127, 132, 106,  73,  50,  26,  77, 169, 176, 101,  90, 122, 130, 148, 173, 187, 188, 194, 197, 198
109,  71,  56,  63,  59, 104, 164, 174, 109,  85,  86, 119, 128, 141, 149, 170, 188, 180, 185, 191
46,  44,  49,  58, 122, 165, 163, 134,  59,  68,  77, 109, 128, 131, 146, 148, 166, 185, 182, 176
36,  38,  43, 114, 161, 151, 151,  76,  43,  52,  60,  85, 110, 124, 141, 145, 136, 166, 182, 175
30,  34, 105, 156, 140, 140, 114,  37,  36,  42,  48,  68,  89, 109, 123, 142, 145, 136, 170, 171
25,  89, 170, 144, 130, 129,  61,  26,  31,  33,  37,  57,  71, 104, 112, 133, 133, 131, 135, 165
65, 170, 168, 137, 126, 101,  28,  26,  25,  27,  33,  50,  58,  86,  99, 115, 123, 126, 121, 136
153, 180, 161, 137, 125,  64,  20,  23,  23,  24,  30,  45,  51,  67,  91,  96, 114, 114, 116, 105
