53,  55,  42,  40,  34,  29,  28,  30,  31,  33,  39,  43,  55,  53,  51,  48,  35,  25,  27,  31
44,  48,  45,  42,  33,  28,  29,  30,  32,  34,  45,  58,  53,  46,  48,  43,  38,  27,  26,  30
40,  41,  41,  42,  31,  29,  31,  31,  28,  44,  99, 118, 112,  52,  41,  40,  33,  29,  26,  27
43,  40,  40,  38,  34,  34,  33,  31,  34,  65, 100, 122, 141, 116,  37,  37,  37,  33,  30,  29
45,  41,  40,  42,  40,  36,  32,  23,  28,  75,  97, 122, 144, 171,  69,  48,  50,  48,  48,  46
33,  32,  35,  38,  39,  34,  16,   5,   4,   7,  44, 108, 148, 183,  96,  41,  47,  44,  38,  33
37,  31,  33,  41,  42,  32,   6,   5,   5,   4,   2,  51, 138, 184, 131,  41,  43,  40,  34,  31
32,  29,  32,  38,  43,  29,   3,   5,   5,   5,   6,   4,  54, 176, 163,  44,  36,  35,  30,  33
38,  36,  36,  39,  42,  21,   4,   5,   5,   5,   6,   8,   7,  76, 187,  74,  49,  51,  44,  43
42,  39,  38,  40,  38,  11,   6,   5,   5,   5,   5,  10,  14,  11, 104, 107,  52,  55,  57,  48
45,  46,  41,  37,  38,  13,   5,   5,   5,   4,   4,   8,  11,   7,  23,  91,  65,  54,  41,  34
62,  58,  47,  43,  42,  24,   8,   5,   4,   4,   7,   9,   9,   7,   9,  57,  68,  91,  98,  59
60,  52,  42,  43,  38,  20,  11,   6,   4,   4,  11,  16,  16,  18,  34,  66,  56,  52,  96, 131
51,  51,  42,  40,  23,  14,  15,   8,   4,   3,   8,  16,  20,  39,  53,  77,  70,  49,  67, 117
37,  40,  40,  34,  15,  17,  17,   9,   3,   2,   8,  17,  31,  41,  59,  84,  78,  50,  58,  76
39,  36,  36,  27,  17,  22,  14,   9,   4,   3,  11,  19,  36,  48,  48,  82,  86,  56,  66,  56
28,  28,  33,  25,  16,  15,  16,  10,   6,   5,  10,  22,  42,  63,  54,  89,  99,  62,  75,  42
19,  19,  23,  16,  10,  14,  16,  12,   8,   7,  12,  29,  51,  66,  61,  90,  99,  69,  77,  37
25,  23,  30,  26,  18,  12,  15,  12,   9,   7,  14,  28,  35,  44,  46,  73,  71,  59,  64,  20
31,  26,  33,  30,  20,  13,  12,   9,   7,   7,  15,  25,  20,  28,  33,  55,  44,  54,  56,  10
