255, 255, 244, 241, 241, 231, 247, 247, 172, 163, 146, 159, 129, 170, 231, 235, 233, 230, 233, 234
255, 255, 255, 255, 255, 255, 255, 239, 161, 185, 165, 134, 164, 169, 250, 252, 249, 250, 253, 255
255, 255, 246, 235, 243, 235, 248, 237, 161, 165, 101,  89, 165, 208, 244, 240, 229, 235, 237, 254
255, 254, 225, 221, 224, 213, 230, 236, 172, 147,  95,  97, 152, 210, 247, 255, 255, 255, 255, 255
249, 248, 250, 250, 250, 247, 249, 249, 183, 149,  86,  98, 140, 188, 242, 255, 254, 255, 255, 255
238, 232, 234, 217, 228, 233, 231, 233, 177, 140,  77, 101, 129, 163, 226, 255, 255, 255, 255, 255
241, 244, 235, 228, 232, 244, 244, 235, 166, 134,  77,  96, 123, 151, 191, 255, 255, 255, 255, 255
239, 239, 241, 242, 239, 242, 240, 231, 160, 160,  68,  75,  96, 155, 184, 255, 255, 255, 255, 255
255, 255, 255, 255, 255, 255, 255, 242, 169, 174,  83,  61,  76, 139, 203, 255, 255, 255, 255, 255
255, 255, 251, 231, 234, 230, 230, 233, 174, 143,  82, 100, 148, 164, 209, 255, 255, 255, 255, 255
255, 255, 255, 250, 249, 249, 249, 237, 162, 107, 101, 158, 195, 157, 169, 242, 255, 255, 255, 255
235, 232, 237, 233, 236, 236, 236, 231, 151, 105, 167, 157, 201, 130, 135, 227, 255, 255, 255, 255
249, 245, 248, 247, 246, 246, 242, 230, 181, 211, 204, 164, 238, 160, 150, 232, 255, 255, 255, 255
255, 255, 255, 255, 255, 255, 255, 238, 178, 223, 175, 227, 237, 207, 211, 232, 255, 255, 255, 255
255, 255, 255, 255, 255, 255, 255, 232, 162, 172, 166, 248, 243, 211, 196, 234, 254, 253, 251, 253
255, 255, 255, 238, 230, 233, 239, 203, 159, 163, 203, 242, 225, 199, 200, 207, 212, 209, 209, 241
255, 255, 255, 246, 242, 244, 246, 213, 162, 188, 224, 237, 241, 240, 244, 247, 246, 245, 248, 255
255, 255, 255, 255, 255, 255, 255, 251, 166, 179, 238, 232, 227, 226, 244, 255, 255, 255, 255, 255
255, 255, 255, 255, 255, 255, 255, 255, 189, 157, 243, 255, 255, 255, 255, 255, 255, 255, 255, 255
255, 255, 255, 255, 255, 255, 255, 255, 217, 148, 237, 255, 255, 255, 255, 255, 255, 255, 255, 255
